,0
78324,0
7187,1
142588,0
93399,0
115350,0
148104,0
136513,0
57059,0
86728,0
109291,0
147499,0
6835,1
96076,0
9707,1
62808,0
34843,1
19570,1
68348,0
83379,0
72564,0
40530,1
16911,1
146562,0
86805,0
82800,0
98587,0
122265,0
51609,0
41316,1
121391,0
113818,0
119273,0
131461,0
74458,0
100579,0
100782,0
136092,0
141084,0
106163,0
29586,1
124139,0
55142,0
131206,0
117517,0
126324,0
136319,0
33229,1
32794,1
127899,0
64982,0
33976,1
117810,0
11947,1
103947,0
120419,0
120742,0
57772,0
2854,1
71492,0
92677,0
67631,0
20076,1
142235,0
43682,1
147282,0
19793,1
120538,0
67593,0
135413,0
125336,0
17345,1
117553,0
116067,0
2589,1
156348,0
136200,0
127768,0
151790,0
37065,1
28149,1
98244,0
54498,0
121760,0
90364,0
154160,0
65453,0
59683,0
115235,0
42858,1
16738,1
7211,1
49192,0
114639,0
116203,0
31524,1
109334,0
84676,0
71681,0
146820,0
91474,0
145686,0
149744,0
147916,0
86867,0
56902,0
84535,0
96666,0
143985,0
138331,0
153249,0
26020,1
120422,0
104421,0
48826,0
159526,0
144222,0
4988,1
3925,1
5535,1
148136,0
148545,0
122316,0
111870,0
125787,0
31409,1
120598,0
46298,0
43304,1
23007,1
42271,1
74834,0
144939,0
119977,0
112717,0
27771,1
103663,0
72542,0
5476,1
139214,0
25257,1
36761,1
87581,0
127099,0
2138,1
6896,1
152175,0
74938,0
93205,0
13602,1
35484,1
62024,0
66417,0
50406,0
40193,1
120009,0
77086,0
107346,0
11022,1
118694,0
100591,0
129928,0
123962,0
154516,0
130778,0
106569,0
118786,0
47244,0
2230,1
42428,1
136846,0
82607,0
142578,0
84686,0
13161,1
17899,1
75617,0
144123,0
10657,1
132460,0
125221,0
131825,0
10646,1
41901,1
48304,0
74846,0
81153,0
92944,0
138816,0
39182,1
8812,1
29267,1
28003,1
144658,0
35411,1
97382,0
87783,0
93786,0
77054,0
51380,0
74547,0
13031,1
155782,0
45363,0
67313,0
89706,0
100869,0
147376,0
17103,1
34307,1
108395,0
91227,0
47341,0
97343,0
79670,0
151942,0
126773,0
46001,0
142320,0
101802,0
85584,0
36958,1
25177,1
50788,0
23539,1
133791,0
23091,1
48857,0
72421,0
37625,1
36673,1
145022,0
14487,1
48762,0
95141,0
153089,0
146743,0
126547,0
97790,0
158039,0
68810,0
139152,0
104837,0
95856,0
90126,0
71961,0
56023,0
35433,1
8605,1
58060,0
72192,0
68476,0
143905,0
130551,0
85082,0
45016,1
134755,0
80912,0
14896,1
81407,0
31504,1
127287,0
79171,0
93903,0
129515,0
131074,0
113291,0
120601,0
78404,0
90149,0
143151,0
37295,1
34133,1
131721,0
81497,0
19604,1
30866,1
92750,0
3969,1
144367,0
64792,0
15132,1
140350,0
96207,0
6126,1
15566,1
102183,0
117462,0
95441,0
68079,0
91968,0
29080,1
78841,0
78977,0
93836,0
42850,1
9460,1
138583,0
143299,0
56101,0
22982,1
148773,0
20311,1
70770,0
155934,0
33158,1
49768,0
142939,0
33666,1
35691,1
105311,0
87497,0
140109,0
72896,0
58198,0
124271,0
67326,0
109226,0
17721,1
145717,0
102942,0
85853,0
52478,0
16263,1
28761,1
98987,0
74086,0
120827,0
53874,0
22859,1
47973,0
83200,0
69982,0
150057,0
99713,0
152470,0
59215,0
112794,0
37196,1
125226,0
45081,1
39983,1
82226,0
149076,0
15730,1
94010,0
31472,1
105323,0
98135,0
154913,0
56552,0
143503,0
148169,0
125548,0
69908,0
104177,0
79731,0
117914,0
129629,0
80685,0
3347,1
124189,0
39251,1
23241,1
39118,1
42714,1
67997,0
127146,0
21231,1
129323,0
43060,1
55995,0
66023,0
58144,0
18859,1
57818,0
36740,1
96100,0
147579,0
20244,1
112971,0
26232,1
151658,0
41790,1
8856,1
7415,1
144275,0
118434,0
127570,0
83582,0
152923,0
103666,0
7763,1
113623,0
134565,0
98867,0
22360,1
146315,0
141328,0
127823,0
15996,1
117324,0
81304,0
19669,1
45502,0
25969,1
18320,1
24917,1
100934,0
1415,1
100181,0
66200,0
129059,0
94219,0
25498,1
72347,0
139770,0
114885,0
103569,0
118627,0
115122,0
60687,0
3019,1
67336,0
37898,1
43091,1
153993,0
122697,0
66533,0
80133,0
29349,1
56135,0
83007,0
150729,0
106257,0
48357,0
110602,0
21216,1
24396,1
22744,1
141018,0
14577,1
141559,0
26936,1
123677,0
128919,0
58032,0
39591,1
140524,0
15500,1
36424,1
51455,0
65931,0
59011,0
34303,1
54660,0
42268,1
104352,0
63854,0
89895,0
81721,0
73147,0
35622,1
41815,1
82912,0
157270,0
9872,1
38174,1
67930,0
113884,0
69474,0
154558,0
28122,1
22120,1
22045,1
59513,0
60131,0
121387,0
111620,0
41275,1
77269,0
100353,0
4292,1
74075,0
92365,0
48180,0
97892,0
153882,0
24165,1
19702,1
128023,0
106842,0
74789,0
94701,0
26432,1
7655,1
102625,0
56560,0
78405,0
83818,0
114978,0
71823,0
7944,1
139381,0
18962,1
36864,1
74005,0
151802,0
6935,1
32612,1
43188,1
22018,1
124961,0
20160,1
132078,0
143515,0
84838,0
83004,0
81665,0
38350,1
74461,0
54287,0
154903,0
135539,0
107408,0
101348,0
149338,0
18282,1
128751,0
62307,0
149759,0
7503,1
38764,1
60697,0
100153,0
102361,0
84782,0
151173,0
95629,0
41332,1
37432,1
155129,0
5642,1
55479,0
392,1
3433,1
121379,0
158230,0
144910,0
114566,0
111889,0
117125,0
97061,0
66121,0
158995,0
144864,0
69289,0
15578,1
80297,0
119625,0
83783,0
75895,0
113075,0
104615,0
2793,1
121053,0
47935,0
105758,0
46303,0
94202,0
155971,0
49138,0
79997,0
107429,0
113521,0
104661,0
46715,0
57166,0
156826,0
78032,0
141096,0
59785,0
83323,0
68726,0
18757,1
59909,0
105536,0
152194,0
148555,0
53872,0
86651,0
114408,0
98184,0
54226,0
53648,0
144594,0
141304,0
41582,1
35744,1
88000,0
114166,0
137837,0
53470,0
121228,0
27839,1
156205,0
156103,0
59202,0
42823,1
96230,0
98028,0
87453,0
22447,1
46304,0
40601,1
15475,1
73950,0
102479,0
57548,0
130577,0
44527,1
129565,0
132244,0
13172,1
141459,0
15663,1
34717,1
43366,1
136020,0
33047,1
64112,0
79606,0
44005,1
144522,0
123285,0
110261,0
21040,1
147187,0
91476,0
116385,0
118738,0
101191,0
100131,0
126735,0
62917,0
68995,0
18963,1
148723,0
134363,0
89839,0
8485,1
138223,0
131535,0
67505,0
147719,0
123709,0
122713,0
61933,0
140868,0
22948,1
139841,0
17732,1
97110,0
105253,0
128296,0
41274,1
46136,0
148523,0
72134,0
27144,1
105102,0
143998,0
18620,1
25412,1
53696,0
129815,0
105240,0
5198,1
115170,0
81499,0
32574,1
49260,0
91950,0
110046,0
82023,0
2010,1
107903,0
146540,0
98469,0
38091,1
88124,0
44181,1
105535,0
59568,0
112908,0
6833,1
128736,0
49174,0
67021,0
113617,0
109076,0
10754,1
110824,0
131826,0
5632,1
26706,1
76525,0
57080,0
40014,1
47628,0
118768,0
110686,0
82495,0
6505,1
83443,0
89492,0
4772,1
82427,0
143223,0
66164,0
126731,0
133446,0
11898,1
33808,1
107542,0
29549,1
56776,0
99348,0
90266,0
88030,0
72168,0
76960,0
30252,1
58157,0
113524,0
75983,0
150905,0
16731,1
118465,0
35475,1
74646,0
124723,0
117698,0
106798,0
59183,0
37574,1
115085,0
48953,0
15733,1
35821,1
118344,0
106139,0
44198,1
42654,1
7323,1
157302,0
4349,1
104169,0
69330,0
158766,0
147789,0
117095,0
74870,0
116995,0
67543,0
86144,0
16674,1
41219,1
124931,0
58354,0
136188,0
12586,1
108595,0
156837,0
157195,0
5805,1
132588,0
67115,0
72225,0
41086,1
6571,1
94068,0
109176,0
106471,0
17565,1
91507,0
122298,0
133069,0
21258,1
94482,0
59935,0
137528,0
144994,0
46789,0
75986,0
115395,0
70076,0
14067,1
26173,1
53811,0
77389,0
159287,0
18352,1
112139,0
75654,0
103810,0
100357,0
54413,0
40232,1
105459,0
157303,0
31562,1
52817,0
31144,1
41800,1
133437,0
70443,0
36616,1
71411,0
146245,0
65044,0
96215,0
98205,0
30844,1
125632,0
114635,0
44935,1
134018,0
53096,0
83694,0
113336,0
53979,0
4819,1
75880,0
144306,0
74493,0
138938,0
63898,0
34408,1
4076,1
43279,1
156073,0
325,1
151421,0
131547,0
11015,1
7308,1
125140,0
32653,1
69281,0
62042,0
115710,0
31783,1
201,1
12753,1
121556,0
75242,0
25414,1
147600,0
159571,0
140354,0
69095,0
24529,1
81630,0
24265,1
151098,0
49575,0
154357,0
113004,0
4627,1
130665,0
158999,0
47300,0
132768,0
124623,0
76513,0
157635,0
119203,0
103894,0
19408,1
106937,0
61230,0
3519,1
84398,0
146279,0
41597,1
95632,0
26776,1
147016,0
3057,1
128964,0
98806,0
124055,0
27588,1
94016,0
69053,0
54894,0
92809,0
117891,0
45876,0
152493,0
63812,0
46082,0
95744,0
46545,0
96743,0
5123,1
21282,1
63698,0
35104,1
26971,1
71430,0
94910,0
20186,1
15210,1
103670,0
94057,0
46615,0
149024,0
64198,0
107120,0
91137,0
158065,0
104672,0
91591,0
89240,0
155914,0
18026,1
49357,0
4095,1
69933,0
68870,0
35593,1
16274,1
140181,0
91403,0
34529,1
109753,0
141954,0
34518,1
101676,0
117033,0
102455,0
104316,0
108889,0
78904,0
63277,0
33635,1
11780,1
10765,1
42646,1
17823,1
123406,0
128631,0
141170,0
152113,0
158362,0
7598,1
113681,0
110373,0
10702,1
89699,0
95227,0
95778,0
95607,0
36828,1
97347,0
109266,0
144740,0
109064,0
6296,1
121581,0
112019,0
816,1
85592,0
80322,0
84223,0
11846,1
95529,0
92841,0
267,1
80711,0
38880,1
23807,1
132536,0
66672,0
130599,0
118267,0
31439,1
117450,0
55542,0
72166,0
78639,0
62485,0
61264,0
72550,0
88370,0
7904,1
94005,0
112426,0
44984,1
15823,1
13115,1
45943,0
40114,1
134480,0
17790,1
104549,0
145610,0
135107,0
88885,0
88206,0
111186,0
36463,1
135105,0
154195,0
135927,0
70220,0
16036,1
45010,1
123552,0
136891,0
125260,0
63457,0
147572,0
17845,1
25740,1
114756,0
41111,1
39560,1
111432,0
150704,0
26438,1
11113,1
150747,0
147862,0
31570,1
107833,0
18376,1
3685,1
132573,0
35118,1
91309,0
104286,0
37620,1
111966,0
37676,1
41168,1
154732,0
44368,1
43011,1
82660,0
97902,0
43190,1
136007,0
86747,0
127677,0
96022,0
125325,0
113182,0
33151,1
9208,1
145837,0
92622,0
36784,1
35942,1
116808,0
16079,1
75384,0
26802,1
158326,0
148142,0
71583,0
62682,0
155116,0
35786,1
149579,0
50758,0
116821,0
117983,0
21195,1
8311,1
122815,0
74847,0
127428,0
56009,0
90172,0
3269,1
57682,0
69397,0
90610,0
96423,0
147449,0
72354,0
124396,0
13306,1
94938,0
14159,1
95782,0
37399,1
60344,0
122914,0
77929,0
49631,0
12730,1
66857,0
102377,0
110384,0
154119,0
71715,0
34112,1
74926,0
76739,0
154449,0
140581,0
53204,0
42769,1
146790,0
95849,0
44626,1
18095,1
139014,0
159012,0
92810,0
51413,0
922,1
149,1
74487,0
54866,0
101596,0
72554,0
44915,1
2324,1
18991,1
40511,1
159351,0
142431,0
137059,0
90265,0
103072,0
59602,0
125335,0
146857,0
72069,0
32607,1
90586,0
12424,1
30524,1
105842,0
9072,1
142622,0
140572,0
45866,0
77325,0
127775,0
93382,0
42623,1
77661,0
1317,1
70284,0
16062,1
4212,1
108904,0
32588,1
98162,0
45715,0
43945,1
86525,0
32801,1
93124,0
127322,0
65732,0
70048,0
85032,0
115706,0
27,1
95493,0
98120,0
23508,1
132896,0
55693,0
146107,0
20709,1
73243,0
77372,0
95421,0
98129,0
154618,0
42534,1
49790,0
146053,0
130286,0
133950,0
118561,0
86877,0
127535,0
31892,1
76857,0
111486,0
115271,0
72615,0
39655,1
130651,0
136326,0
13811,1
6797,1
84652,0
101574,0
157639,0
103823,0
93307,0
155125,0
10730,1
159189,0
84947,0
26612,1
86600,0
144643,0
45611,0
61845,0
122460,0
147784,0
19121,1
140690,0
23968,1
17031,1
80782,0
2504,1
66235,0
85123,0
97877,0
136800,0
41752,1
42266,1
120121,0
54466,0
135523,0
99237,0
110436,0
1743,1
48616,0
58183,0
63441,0
16180,1
139454,0
32480,1
130157,0
8340,1
123449,0
140300,0
102442,0
11651,1
35081,1
4480,1
122843,0
45511,0
59634,0
6104,1
113429,0
11183,1
131821,0
7669,1
141201,0
130024,0
157356,0
15493,1
94479,0
24789,1
67744,0
118265,0
125908,0
73131,0
147536,0
158400,0
133072,0
74670,0
97506,0
50452,0
65434,0
7715,1
12345,1
43960,1
65910,0
86301,0
51861,0
140121,0
127640,0
93235,0
150377,0
146590,0
119991,0
94745,0
40058,1
124113,0
37283,1
12246,1
4810,1
103692,0
36650,1
62901,0
146058,0
81762,0
131337,0
129291,0
81274,0
104749,0
80678,0
48855,0
103414,0
45249,0
26174,1
57194,0
101152,0
21100,1
30865,1
53433,0
145244,0
37476,1
119569,0
58966,0
149221,0
2489,1
93078,0
20028,1
71962,0
83615,0
78739,0
86705,0
34923,1
23167,1
109396,0
103595,0
146539,0
43302,1
66685,0
51201,0
4215,1
108990,0
140935,0
57964,0
56741,0
155031,0
93662,0
44222,1
15523,1
56218,0
50652,0
19513,1
132802,0
124611,0
150026,0
134406,0
52110,0
133875,0
88792,0
125948,0
140875,0
92452,0
20536,1
123861,0
101668,0
7386,1
85094,0
113322,0
137410,0
92816,0
97515,0
12056,1
23952,1
118071,0
80523,0
9073,1
18747,1
62795,0
63644,0
66390,0
2044,1
48477,0
84752,0
42863,1
59562,0
13687,1
23881,1
127140,0
117499,0
101424,0
99093,0
30815,1
73497,0
118679,0
78686,0
111213,0
100602,0
79508,0
98727,0
46236,0
62016,0
154738,0
102185,0
16468,1
47067,0
135602,0
35567,1
69079,0
78306,0
42024,1
75101,0
59832,0
85949,0
102961,0
18396,1
2529,1
114716,0
27806,1
131035,0
28078,1
61687,0
3235,1
33531,1
105060,0
92559,0
56773,0
49954,0
76617,0
128105,0
103780,0
118462,0
70399,0
44679,1
79946,0
92303,0
149140,0
144149,0
9446,1
43234,1
79593,0
126775,0
40725,1
66371,0
60904,0
101015,0
96619,0
106111,0
115202,0
67507,0
50515,0
145507,0
122027,0
134438,0
74554,0
89445,0
55942,0
56231,0
84547,0
74433,0
100818,0
145569,0
37528,1
89922,0
38686,1
20047,1
15808,1
1101,1
18194,1
30319,1
10722,1
115922,0
35054,1
65348,0
93385,0
131814,0
65916,0
83219,0
34407,1
110781,0
25506,1
71311,0
20484,1
83789,0
158544,0
9545,1
114764,0
120726,0
148843,0
79858,0
45450,0
159768,0
42410,1
65988,0
131981,0
38605,1
118170,0
64935,0
11441,1
63817,0
138453,0
98166,0
97682,0
99519,0
124125,0
126220,0
75912,0
108367,0
25648,1
13779,1
25606,1
121623,0
127821,0
31981,1
53889,0
131467,0
152136,0
70898,0
15129,1
131451,0
89208,0
147616,0
118216,0
157484,0
111139,0
101995,0
66656,0
156503,0
29100,1
19338,1
21486,1
125816,0
117117,0
152329,0
135627,0
47609,0
17223,1
103466,0
101009,0
91907,0
64820,0
96377,0
4730,1
28896,1
63550,0
34447,1
1842,1
155172,0
158558,0
25003,1
40486,1
146888,0
82019,0
30354,1
101647,0
119138,0
39869,1
141080,0
114133,0
143348,0
21833,1
5447,1
54954,0
156289,0
147949,0
97333,0
10127,1
78359,0
32614,1
151791,0
48899,0
96582,0
110415,0
91891,0
93109,0
12495,1
78597,0
8826,1
65761,0
125248,0
94618,0
76918,0
73224,0
87072,0
95943,0
91962,0
126237,0
16047,1
126488,0
48373,0
145335,0
142542,0
98959,0
73386,0
127390,0
40437,1
135681,0
26430,1
30347,1
21487,1
15708,1
23670,1
75180,0
122289,0
35036,1
76365,0
116642,0
141758,0
140882,0
152908,0
62939,0
75645,0
45916,0
62070,0
11408,1
20949,1
45625,0
9779,1
77081,0
23799,1
6666,1
93302,0
31294,1
80268,0
49537,0
63554,0
47259,0
76412,0
34355,1
152443,0
36183,1
106386,0
42341,1
129464,0
131791,0
41785,1
146258,0
102180,0
6320,1
5994,1
66033,0
64980,0
37843,1
39667,1
67351,0
35851,1
11445,1
82851,0
120304,0
71537,0
156195,0
80965,0
123730,0
40908,1
69051,0
142693,0
153137,0
29440,1
714,1
26455,1
147742,0
144050,0
158753,0
9874,1
27128,1
80173,0
128391,0
111577,0
95075,0
47912,0
43760,1
62519,0
104528,0
36278,1
145557,0
11433,1
94507,0
3387,1
135387,0
87094,0
123119,0
120512,0
57531,0
63522,0
85896,0
63934,0
17616,1
106400,0
89538,0
148497,0
19801,1
133389,0
156918,0
19480,1
119358,0
24828,1
69668,0
54496,0
114467,0
140209,0
212,1
149933,0
55715,0
147083,0
95976,0
5241,1
24971,1
30346,1
97120,0
107501,0
60539,0
19694,1
94809,0
120967,0
42892,1
32269,1
144906,0
89852,0
125213,0
103267,0
77722,0
80981,0
10057,1
21148,1
32658,1
95918,0
56265,0
60584,0
130720,0
9322,1
129430,0
70473,0
117331,0
141453,0
46248,0
60010,0
57874,0
44160,1
126753,0
151275,0
125697,0
36889,1
131426,0
118593,0
142263,0
40191,1
63004,0
28237,1
62755,0
93428,0
128635,0
71685,0
66293,0
57512,0
133928,0
30892,1
158731,0
10648,1
110948,0
88950,0
36,1
79096,0
37271,1
58744,0
3904,1
48906,0
91311,0
55742,0
30994,1
148149,0
114905,0
150039,0
32644,1
101263,0
7311,1
47247,0
16799,1
37124,1
6416,1
61093,0
11731,1
43864,1
32341,1
100620,0
110796,0
150427,0
126039,0
33458,1
25375,1
52398,0
131469,0
44574,1
54584,0
91705,0
43045,1
112642,0
15673,1
133577,0
123054,0
29010,1
112216,0
7751,1
28052,1
142666,0
138470,0
105432,0
64492,0
35541,1
131366,0
33182,1
53060,0
119209,0
19328,1
117564,0
89252,0
96558,0
97329,0
74828,0
62891,0
10923,1
14894,1
82614,0
106345,0
144070,0
51445,0
67854,0
141820,0
151536,0
113192,0
132425,0
13927,1
99469,0
59000,0
7914,1
77960,0
5417,1
156058,0
72664,0
85833,0
4203,1
103318,0
7732,1
18693,1
96687,0
56210,0
53088,0
133137,0
57632,0
29212,1
47356,0
65462,0
148096,0
42872,1
51644,0
150212,0
28317,1
150678,0
18899,1
36732,1
111400,0
151221,0
149522,0
76300,0
72837,0
95733,0
35172,1
133545,0
16258,1
106523,0
72309,0
17810,1
36085,1
54835,0
133291,0
42959,1
14455,1
26512,1
95430,0
35455,1
63020,0
10674,1
25139,1
47597,0
133331,0
7085,1
159214,0
123099,0
9797,1
138115,0
98412,0
32355,1
89779,0
61626,0
156225,0
105910,0
88404,0
101594,0
143704,0
27671,1
131417,0
3539,1
139887,0
9730,1
10120,1
88574,0
99574,0
62537,0
135507,0
137628,0
72226,0
19472,1
30710,1
56067,0
117638,0
18984,1
67082,0
134537,0
136584,0
29493,1
141838,0
24282,1
142922,0
101547,0
59949,0
142832,0
60743,0
21750,1
145480,0
94683,0
28540,1
55453,0
95077,0
89341,0
102881,0
109086,0
127239,0
19897,1
133067,0
40295,1
112330,0
149770,0
54623,0
9416,1
141366,0
74978,0
138771,0
104666,0
43912,1
104766,0
91720,0
13244,1
19110,1
120926,0
17847,1
22546,1
135589,0
61323,0
103196,0
45983,0
35198,1
88834,0
106424,0
61492,0
148413,0
76741,0
139609,0
11941,1
150597,0
26704,1
97809,0
35116,1
81631,0
98562,0
69188,0
64171,0
107276,0
79328,0
65299,0
3758,1
87338,0
136884,0
50298,0
61424,0
25690,1
95597,0
135827,0
39570,1
128027,0
9394,1
54525,0
22226,1
159457,0
123673,0
67314,0
128217,0
156800,0
123177,0
67184,0
22756,1
146180,0
38888,1
100917,0
67815,0
131252,0
7191,1
149691,0
114088,0
46126,0
146944,0
58708,0
72021,0
24413,1
137348,0
50526,0
124086,0
82746,0
64322,0
17901,1
149807,0
86584,0
10666,1
42666,1
123641,0
3974,1
47546,0
138306,0
78010,0
53827,0
26446,1
18765,1
80042,0
154853,0
71726,0
1346,1
29643,1
95243,0
77136,0
140360,0
97169,0
38264,1
38039,1
79317,0
141619,0
44107,1
126140,0
115834,0
105169,0
80358,0
75623,0
39351,1
138421,0
49497,0
118115,0
822,1
100895,0
53662,0
25198,1
108577,0
23576,1
59084,0
115737,0
147338,0
60488,0
158403,0
25574,1
98347,0
130392,0
88468,0
31493,1
104395,0
54333,0
94161,0
24729,1
140578,0
60101,0
9382,1
75656,0
140211,0
113831,0
44581,1
32055,1
1161,1
144842,0
131114,0
32992,1
61196,0
8136,1
123859,0
101346,0
123848,0
136686,0
21942,1
37860,1
5185,1
24232,1
95702,0
10661,1
87650,0
131792,0
50556,0
99434,0
145160,0
4520,1
55659,0
107392,0
124423,0
35286,1
61999,0
87842,0
132104,0
52246,0
64675,0
12940,1
67377,0
136302,0
34612,1
23197,1
363,1
46330,0
91971,0
39999,1
157765,0
7371,1
156746,0
100277,0
147093,0
133561,0
124490,0
59572,0
23781,1
59664,0
81217,0
115743,0
127438,0
60674,0
99839,0
10776,1
23193,1
154340,0
784,1
99537,0
37589,1
26830,1
53759,0
105411,0
138388,0
20711,1
111882,0
6814,1
49908,0
89022,0
17815,1
24910,1
47430,0
82700,0
143111,0
4796,1
134930,0
64299,0
111222,0
36915,1
108940,0
130624,0
133040,0
63483,0
5148,1
117904,0
45440,0
119819,0
87862,0
39865,1
55682,0
133570,0
124669,0
123923,0
36338,1
104739,0
156702,0
135234,0
118264,0
74240,0
89930,0
12061,1
138382,0
124467,0
108251,0
132641,0
113082,0
6499,1
67896,0
114585,0
7911,1
45065,1
3580,1
146132,0
157463,0
72788,0
61738,0
46751,0
92604,0
71655,0
24666,1
148362,0
127896,0
122515,0
36126,1
100404,0
114195,0
60979,0
97938,0
56277,0
3986,1
48139,0
13071,1
90422,0
77896,0
135521,0
126005,0
60414,0
54582,0
16667,1
42235,1
45878,0
65066,0
68168,0
114313,0
20030,1
55933,0
79534,0
117015,0
100163,0
46999,0
87699,0
126499,0
136414,0
131029,0
63721,0
54517,0
154038,0
38342,1
113926,0
1172,1
150646,0
41066,1
37684,1
94843,0
106097,0
100124,0
60173,0
112219,0
55784,0
24229,1
42130,1
55751,0
153029,0
112464,0
119175,0
132642,0
150280,0
137562,0
41818,1
43802,1
142935,0
120182,0
134489,0
27706,1
150353,0
3951,1
29988,1
112202,0
50837,0
41542,1
30395,1
78527,0
149044,0
120308,0
149348,0
15099,1
156555,0
87106,0
94374,0
155393,0
110528,0
133180,0
24997,1
55250,0
110376,0
10095,1
158795,0
72377,0
25117,1
69004,0
74436,0
114752,0
11539,1
63941,0
159134,0
4296,1
125181,0
94989,0
62257,0
149031,0
109934,0
147179,0
91570,0
58896,0
98202,0
49401,0
32348,1
64956,0
14669,1
70871,0
58956,0
80365,0
79874,0
81878,0
129093,0
145086,0
61469,0
157393,0
16844,1
108759,0
82523,0
155950,0
19460,1
56938,0
61895,0
72116,0
34916,1
46116,0
10384,1
140157,0
44105,1
14066,1
54327,0
108824,0
154730,0
52334,0
131906,0
72865,0
54961,0
62362,0
158666,0
61314,0
3585,1
74524,0
86594,0
75965,0
63041,0
24041,1
144109,0
95381,0
95646,0
117304,0
157904,0
120649,0
47102,0
143084,0
59796,0
113023,0
126726,0
137525,0
29682,1
52312,0
25180,1
21738,1
136887,0
89682,0
55288,0
151715,0
17761,1
148339,0
1426,1
125664,0
63337,0
68465,0
123116,0
78191,0
16119,1
135402,0
155755,0
71318,0
153957,0
149476,0
27291,1
11054,1
122957,0
88096,0
118926,0
113263,0
87464,0
79602,0
15922,1
84109,0
128133,0
140441,0
36544,1
149853,0
1395,1
135335,0
73479,0
62278,0
10926,1
53012,0
80567,0
2521,1
102533,0
156456,0
118163,0
9865,1
91371,0
94138,0
2613,1
23296,1
134777,0
89219,0
61624,0
92634,0
154640,0
113426,0
40915,1
38017,1
11891,1
154051,0
88,1
72219,0
95327,0
98145,0
152486,0
109940,0
113728,0
119818,0
131808,0
136858,0
31155,1
134494,0
82650,0
55974,0
16533,1
53381,0
86630,0
139237,0
61990,0
144974,0
111183,0
78419,0
34328,1
18516,1
78877,0
53224,0
44344,1
70761,0
118961,0
100638,0
102082,0
153533,0
82573,0
62400,0
144669,0
138178,0
157401,0
94252,0
72693,0
73499,0
19592,1
60637,0
90943,0
79302,0
55184,0
26572,1
57263,0
38503,1
47552,0
43022,1
1752,1
58361,0
154955,0
20059,1
1006,1
136949,0
21628,1
24485,1
18582,1
72705,0
126898,0
81876,0
103175,0
150566,0
2825,1
150843,0
41826,1
103612,0
119586,0
82008,0
145977,0
144062,0
58911,0
127452,0
37053,1
155895,0
220,1
147165,0
25745,1
154599,0
90223,0
159651,0
21883,1
38331,1
7143,1
28028,1
43950,1
143455,0
102307,0
66456,0
15027,1
115999,0
46474,0
18299,1
64306,0
85153,0
33462,1
149291,0
145883,0
147041,0
46336,0
152439,0
36826,1
103137,0
63415,0
96008,0
154400,0
97998,0
6073,1
158573,0
38858,1
9948,1
23528,1
98203,0
9735,1
37323,1
103373,0
12901,1
22034,1
124902,0
159684,0
98571,0
22501,1
3156,1
23776,1
7599,1
88295,0
5577,1
41128,1
23697,1
57930,0
16221,1
54180,0
68200,0
91931,0
82135,0
7851,1
29577,1
89116,0
18402,1
55146,0
78387,0
159240,0
4435,1
3930,1
59302,0
114307,0
50205,0
63587,0
23928,1
24166,1
47711,0
12120,1
134776,0
138522,0
82576,0
25779,1
136171,0
32575,1
40505,1
31896,1
117813,0
74502,0
129636,0
156149,0
127811,0
157058,0
154957,0
63184,0
135684,0
18071,1
154513,0
107910,0
152475,0
108798,0
633,1
135869,0
4228,1
11256,1
110582,0
114069,0
57968,0
16435,1
127507,0
157533,0
44871,1
131805,0
101927,0
82249,0
102324,0
142512,0
156041,0
116789,0
117550,0
158784,0
66465,0
8801,1
138841,0
102110,0
105018,0
